book_id,customer_ratings,helpful_votes,total_votes,price
12400568,5,8,13,2.405975303
52557653,3,3,5,2.52163448
47303730,5,16,17,2.466678116
52909546,1,34,36,2.672097858
51984395,5,5,7,2.502151243
53016748,1,7,11,2.602059991
52865741,4,3,3,2.462969623
52925279,5,18,21,2.867678069
49276039,5,15,18,2.742590886
33993847,4,0,0,2.68888917
50833762,4,1,4,2.52676267
14640825,5,0,1,2.591060372
53020273,2,61,76,2.378397901
13645370,5,5,5,2.59997417
32816640,5,0,2,2.783663576
52426408,5,1,1,2.662567421
52816994,3,3,3,2.732179601
50068080,1,13,31,2.465382851
27968501,5,1,22,2.668385917
39764035,2,3,3,2.446880881
51316715,2,10,33,3.054995862
48667725,5,22,23,2.615597634
51035666,5,18,18,2.687916486
32565121,5,0,0,2.671677871
44655514,3,0,32,2.552668216
14395505,5,11,14,2.447362895
39934055,5,9,9,2.642449808
36783537,5,1,1,2.662567421
24219469,5,12,13,2.535468524
49200186,5,5,11,2.432517621
52479197,5,2,2,2.572493593
50268417,5,11,14,2.447362895
15461484,3,7,9,2.44987196
45062944,5,30,30,2.339013224
50864559,5,4,4,2.595183079
12704516,5,0,19,2.868056362
37899297,3,1,2,2.619531284
12704516,3,2,13,2.84260924
48221005,5,4,6,2.62273894
48950771,4,3,7,2.904724028
52060022,2,5,5,2.631443769
51060639,5,5,12,3.443262987
49192746,5,5,6,2.491603376
39828223,4,33,35,2.471291711
42226551,5,7,17,2.633468456
52452754,4,1,1,2.589241108
52661151,4,13,15,2.654367555
42226551,2,8,15,2.680426171
51304409,4,2,2,2.531223906
20624127,4,3,7,2.904724028
51238213,4,5,8,2.504645341
51132723,5,13,13,2.533412638
28334956,4,13,14,2.55701995
26195014,1,0,2,2.721599694
41705936,4,18,20,2.477121255
51650822,4,8,9,2.6843535
50392097,5,2,3,2.563658776
17156993,5,2,5,2.676386169
35741719,3,4,4,2.448174707
52957646,4,7,7,2.828024148
36312827,5,2,7,2.400892161
31326461,1,10,86,2.816903839
27989088,5,13,20,2.394451681
52768510,4,75,82,2.471291711
36920411,4,1,1,2.589241108
12419339,5,1,2,2.548480427
34759558,5,2,2,2.572493593
14179738,5,0,3,2.513418639
16036482,3,48,48,2.857935265
33889182,5,1,2,2.548480427
30355110,5,3,19,2.250420002
45779736,5,2,2,2.572493593
38211635,5,3,6,2.697631521
52971890,5,4,6,2.62273894
53016682,2,41,45,2.910624405
52105738,5,0,0,2.671677871
49882561,3,10,13,2.645701077
13443710,4,3,6,2.796567451
43387802,5,14,15,2.608348249
47161160,5,1,1,2.662567421
43755417,5,7,7,2.561863602
44188633,5,0,4,2.51624383
52479197,5,6,6,2.649940707
50613277,5,5,6,2.491603376
49799342,5,0,0,2.671677871
52878657,4,4,10,2.416640507
29323394,4,0,33,2.98721923
52015848,5,11,12,2.507005774
49726908,1,1,5,2.624282096
36097625,4,9,10,2.768993759
52714863,4,3,5,2.622910931
52688114,5,1,1,2.662567421
20493810,5,15,16,2.609218578
46983871,5,19,21,2.581990586
51650822,4,3,13,2.769603309
31699865,4,3,10,2.380211242
25982579,5,1,4,2.518510278
51316715,5,0,8,2.609820538
53021447,5,1,1,2.662567421
53049146,3,8,12,3.175569793
14669326,1,3,12,3.83511959
47922733,5,2,2,2.572493593
36850464,4,2,4,2.476327883
18815423,5,3,3,2.560099599
16700972,5,5,7,2.502151243
18850026,5,1,1,2.662567421
51966210,4,1,1,2.589241108
14864062,2,1,8,2.749736316
49635975,2,0,0,2.410031731
43528217,5,1,3,2.558950495
52938313,5,1,1,2.662567421
12993699,4,0,9,2.764303188
28353514,4,11,16,2.255071349
39139876,5,0,0,2.671677871
51382274,4,1,1,2.589241108
51051403,3,16,16,3.077367905
52195682,3,48,48,2.857935265
52571645,4,21,25,2.658964843
25904948,1,2,6,1.84509804
43916321,2,19,26,2.987666265
35147341,4,0,2,2.611666993
53001689,5,12,13,2.535468524
52854866,5,2,8,2.491845341
51933852,4,5,5,2.638242332
52508332,5,6,15,2.80130126
12454651,5,1,10,2.60097561
52465639,2,25,61,2.793790385
15602168,4,1,1,2.589241108
44885686,5,1,4,2.518510278
52648807,5,3,4,2.551895471
39828223,2,12,20,2.505149978
38143293,5,3,3,2.560099599
39146102,3,22,22,2.564666064
24570369,2,12,26,2.559906625
50924246,2,4,12,2.514590395
27768450,5,0,1,2.591060372
50761804,4,19,23,1.851258349
37153200,5,2,6,2.603311662
52661151,5,23,24,2.53589163
17596847,4,1,1,2.589241108
23046854,5,2,14,2.681241237
28173864,2,10,18,3.003029471
44188633,2,0,5,2.255272505
44949529,5,14,17,2.176159829
30111144,4,1,1,2.589241108
52873174,5,8,8,2.49979011
52966194,4,8,10,2.847461344
39049228,5,0,0,2.671677871
50434567,5,24,26,2.68308816
33484286,5,13,13,2.533412638
46897942,4,1,3,2.466981379
35075871,5,8,9,2.453652861
12430470,1,0,5,2.624282096
47059009,5,1,2,2.548480427
50197549,2,24,25,2.603144373
26124196,5,32,37,2.880771482
13333478,4,0,0,2.68888917
49358063,4,2,4,2.476327883
31844968,5,1,1,2.662567421
16565007,4,0,2,2.611666993
37923729,4,8,9,2.6843535
23531883,3,1,2,2.619531284
51650822,4,2,15,2.303196057
37091112,2,28,38,2.675860795
53082335,5,9,10,2.679930738
50924246,5,0,0,2.671677871
35536328,5,22,22,2.409938468
23609769,5,0,0,2.671677871
52848743,5,3,3,2.560099599
38727871,5,4,7,2.585427305
52804777,4,3,4,2.597303148
15859145,4,9,9,2.542318009
52664703,2,16,25,2.459392488
38770138,5,34,34,2.869818208
21132603,5,1,2,2.548480427
53021447,5,0,0,2.671677871
27087424,5,22,24,2.797267541
48667725,5,17,17,2.668173165
50924246,3,5,9,2.785181839
52618685,5,107,113,2.44870632
37037184,5,5,10,2.57417555
18850026,5,2,2,2.572493593
53021447,5,0,0,2.671677871
52412161,5,2,4,2.723786808
50785644,5,6,7,2.54317199
25920483,5,57,57,2.261065558
15574170,5,0,0,2.671677871
28334956,4,8,9,2.6843535
13754735,5,37,39,2.292256071
43219670,5,3,3,2.560099599
35694484,4,10,10,2.751185751
34198117,4,10,12,2.894980766
52119876,4,10,12,2.894980766
14682814,5,3,9,2.887541502
49635975,3,1,2,2.619531284
51060639,5,7,9,2.549481546
12436955,2,14,25,2.73479983
16825748,5,0,0,2.671677871
26514140,3,12,14,2.31701684
51218577,5,56,56,2.470189906
40372556,5,27,29,2.672610443
50811418,3,1,1,2.579576635
38856573,4,30,32,2.645422269
51152855,5,9,10,2.679930738
48667725,5,32,32,2.613841822
51324650,5,5,17,3.714217399
40415933,4,8,8,2.803103814
12704516,4,2,9,2.025305865
50461988,5,4,5,2.508906307
52957646,4,35,35,2.380211242
50482977,5,24,25,2.576096504
52688114,4,1,3,2.466981379
24100680,5,6,6,2.649940707
17596847,4,2,4,2.476327883
38973629,4,5,7,2.625090483
25014956,5,16,20,2.638006954
36635274,5,1,2,2.548480427
52405301,5,3,5,2.634468861
46450090,4,7,9,2.881635687
37562128,5,4,4,2.595183079
34575035,5,3,5,2.634468861
36952432,5,1,2,2.548480427
12501339,4,0,12,2.31386722
35096236,4,2,3,2.620697396
38000021,4,11,13,2.660702377
52858205,5,4,4,2.595183079
34399890,5,6,6,2.649940707
52118550,1,18,21,2.419955748
52266967,4,10,10,2.751185751
52624826,5,3,3,2.560099599
39803859,5,0,0,2.671677871
36239305,5,0,4,2.51624383
16605024,5,0,2,2.783663576
50613277,5,14,14,2.695750948
19018837,4,8,8,2.803103814
35680752,5,4,5,2.508906307
46160224,2,3,5,2.96237136
37552034,3,1,3,2.721440182
16177474,5,3,3,2.560099599
35147341,3,7,11,2.419955748
50948036,3,14,17,2.548217386
28173864,4,16,18,2.977609287
19280467,5,25,28,2.542825427
49330487,5,26,27,2.633933022
50751626,5,3,4,2.551895471
29146412,2,5,6,2.303196057
29758804,5,70,82,3.136720567
52821302,3,13,24,2.491361694
37642447,5,1,6,2.392450698
50702879,4,17,17,2.762975671
17596847,5,6,8,2.594396235
46884410,5,8,8,2.49979011
52449662,5,13,16,2.688091335
39393629,2,1,1,2.538621234
40776089,1,14,37,2.620136055
28416901,4,9,11,2.312843244
52499520,5,0,13,2.748188027
39287842,5,19,21,2.581990586
40044333,4,5,6,2.540765632
40193734,4,5,7,2.625090483
32230130,5,9,13,2.32986234
24257978,5,0,0,2.671677871
12390951,5,2,10,2.6691037
13874144,4,5,6,2.540765632
19619808,5,1,6,2.392450698
51035666,2,18,25,2.271816766
51048441,5,1,1,2.662567421
34986371,3,2,10,3.410433035
52047289,5,1,3,2.558950495
50749254,5,14,15,2.608348249
51686318,5,0,0,2.671677871
12463638,4,0,2,2.611666993
50656325,5,21,27,2.761862831
52846689,5,7,7,2.561863602
47242851,4,2,4,2.476327883
28416901,1,3,7,2.696356389
15995890,5,7,11,2.58590572
28150224,5,2,2,2.572493593
50924246,4,1,4,2.52676267
42643928,5,4,10,2.584749489
15859145,4,5,5,2.638242332
53095824,3,8,8,2.451786436
35944741,4,71,75,2.471291711
42643928,5,7,9,2.549481546
27457957,5,6,7,2.54317199
50759001,5,7,7,2.561863602
52129130,4,6,7,2.741348166
39219915,5,7,9,2.549481546
52131910,4,55,76,2.31386722
29321436,5,1,25,2.889861721
49956558,5,1,6,2.392450698
35004134,3,3,3,2.732179601
26516758,5,3,8,2.225124555
39971531,4,36,40,2.519827994
41476097,5,1,6,2.392450698
52878657,5,2,6,2.603311662
50402938,5,4,6,2.62273894
52503765,5,2,8,2.491845341
51024595,5,5,7,2.502151243
50383651,3,8,25,2.257678575
47689822,4,4,5,2.700610815
41488986,5,7,8,2.583781481
12517875,5,4,10,2.584749489
52139400,5,3,4,2.551895471
36472991,4,2,2,2.531223906
14503020,5,6,12,2.334453751
30559324,4,4,4,2.520843765
42425669,5,1,1,2.662567421
12399329,5,2,2,2.572493593
35397329,5,14,15,2.608348249
51847073,5,1,1,2.662567421
52740211,2,12,12,2.365487985
47041430,5,3,4,2.551895471
25679511,5,2,10,2.6691037
52992486,3,6,23,2.778107819
35848121,5,8,10,2.632174342
43320771,5,17,17,2.668173165
52120366,4,2,4,2.476327883
43825845,5,9,12,2.468742115
49956558,5,1,1,2.662567421
51660217,1,5,27,2.29666519
38354267,5,7,7,2.561863602
51104294,5,9,9,2.642449808
45015578,5,0,14,2.590754954
12844973,4,17,17,2.762975671
44373965,5,4,4,2.595183079
26306939,5,1,17,3.028164419
52859935,5,3,3,2.560099599
51752610,5,36,71,2.562292864
44282350,5,6,6,2.649940707
48531622,5,23,23,3.155073455
49907023,5,0,1,2.591060372
52791670,4,0,0,2.68888917
38588449,5,48,48,2.580924976
15474759,5,1,1,2.662567421
33943184,4,2,2,2.531223906
43320771,5,7,10,2.308500171
15206435,5,9,12,2.468742115
52763694,5,27,30,2.468109105
49532497,5,16,21,2.535838394
34788454,5,8,11,2.612780515
42175466,1,6,10,2.029383778
50199905,5,22,25,2.075546961
46952890,5,0,1,2.591060372
51163079,5,10,12,2.566302549
16415684,5,1,4,2.518510278
49104808,5,2,6,2.603311662
35004134,5,16,16,2.648508778
40500094,1,0,6,2.575187845
52593641,5,7,9,2.549481546
43320771,5,85,99,2.309630167
12942228,2,10,18,3.003029471
22084898,2,24,28,2.116109414
49263945,5,0,0,2.671677871
17869231,5,18,19,2.583229234
20573247,4,6,6,2.558109645
43738956,5,1,1,2.662567421
39487994,5,3,4,2.551895471
12557307,5,4,4,2.595183079
51772446,5,0,0,2.671677871
51046520,5,1,4,2.518510278
42491865,5,0,1,2.591060372
51726187,5,14,16,2.472786373
37479601,5,13,16,2.688091335
53075795,3,11,12,2.930949031
44560296,5,2,8,2.491845341
44560296,4,1,1,2.589241108
44560296,5,0,0,2.671677871
19280467,5,15,24,2.494154594
12840182,5,2,4,2.723786808
41483776,4,4,6,2.55301041
46160224,4,4,4,2.520843765
44560296,4,2,3,2.620697396
50339902,3,5,7,2.693123902
51993985,5,24,28,2.542825427
52502972,5,3,4,2.551895471
50946478,4,30,31,2.477121255
50962815,5,3,7,2.823551048
28333200,5,16,19,2.55176292
52859935,5,4,4,2.595183079
49381029,5,18,18,2.687916486
16501424,4,10,11,2.429436903
51104294,5,13,14,2.569201992
45920212,4,1,1,2.589241108
32171978,5,6,7,2.54317199
36169871,5,8,13,2.405975303
52593641,4,7,10,2.454863304
52878657,5,9,10,2.679930738
31314367,4,0,9,2.764303188
28572153,3,5,11,2.898351452
43320771,5,3,5,2.634468861
48932505,5,30,31,2.489958479
12402071,5,2,2,2.572493593
43320771,5,25,35,2.380211242
53080434,3,0,0,2.607900921
53009859,4,2,2,2.531223906
20248352,5,41,45,3.000429739
36472991,4,9,9,2.542318009
31779344,4,23,25,2.614512064
52813453,5,2,5,2.676386169
37936195,1,0,0,2.410031731
44359438,4,10,10,2.751185751
51025330,5,1,1,2.662567421
32701920,5,3,7,2.823551048
52261208,5,7,8,2.583781481
39487994,5,3,3,2.560099599
12408470,5,6,10,2.447891716
39789309,5,2,2,2.572493593
46160224,5,56,57,2.261065558
53042372,4,4,16,2.574320701
51059498,5,9,9,2.642449808
30396955,4,2,5,2.577337819
41452952,3,1,16,3.450403086
52878657,5,3,5,2.634468861
51144262,5,10,10,2.593422249
49154598,4,1,6,2.729356686
51169029,4,1,2,2.558909412
52854866,5,8,9,2.453652861
37243648,4,2,2,2.531223906
52595036,4,1,2,2.558909412
51024595,5,3,13,2.498310554
53000124,5,1,3,2.558950495
52047289,5,0,2,2.783663576
44560296,5,2,2,2.572493593
50313617,4,4,4,2.520843765
52691483,4,3,7,2.904724028
52477683,4,93,112,2.783188691
39487994,4,3,3,2.462969623
50377483,4,6,6,2.558109645
49447323,5,5,5,2.59997417
49533982,5,128,129,2.245512668
44956361,2,4,6,2.551449998
47697619,5,19,19,2.747780686
48932505,4,63,75,2.579783597
20042407,4,9,12,3
50383651,3,9,10,2.639468212
52799318,2,7,7,2.167317335
52440070,5,7,8,2.583781481
42949267,5,3,4,2.551895471
50971884,5,13,29,2.903632516
52878657,5,16,21,2.535838394
45754842,5,11,19,2.581186602
52854866,5,71,78,2.526339277
30636531,5,0,2,2.783663576
52173802,5,3,7,2.823551048
51983691,5,3,8,2.225124555
29143271,5,4,4,2.595183079
47854721,5,4,4,2.595183079
43310016,5,1,3,2.558950495
14951670,5,8,8,2.49979011
35004134,4,22,23,2.511294596
35146713,1,22,27,2.531478917
40118806,5,0,6,2.929132708
51883555,3,7,8,2.864099907
26770997,3,0,10,2.613841822
32844617,5,1,2,2.548480427
27219473,4,4,5,2.700610815
44560296,5,2,3,2.563658776
48947634,5,7,33,2.298853076
51903396,5,0,0,2.671677871
12399329,4,13,32,2.071882007
52617678,3,2,4,2.460634476
51209939,5,15,16,2.609218578
52899514,5,14,15,2.608348249
52440070,5,2,3,2.563658776
44042246,5,6,6,2.649940707
51139369,3,66,97,2.408239965
49997986,5,14,14,2.695750948
29321436,5,7,37,2.62324929
52691483,4,3,9,2.738270905
52926577,4,12,13,2.399819676
52212230,4,108,116,2.759048061
50967778,5,8,9,2.453652861
47990582,5,1,2,2.548480427
51078622,5,2,2,2.572493593
51906693,5,8,9,2.453652861
38531011,1,0,5,2.624282096
43320771,5,59,73,2.603144373
43142871,5,0,2,2.783663576
51883651,4,46,46,2.888740961
52032054,5,10,12,2.566302549
13662082,5,3,3,2.560099599
44457125,5,4,20,2.267171728
51882058,5,3,3,2.560099599
50754297,4,30,31,2.477121255
53044391,5,62,67,2.424881637
35618948,1,12,28,2.559906625
53018480,3,11,15,3.16613397
44088705,4,3,3,2.462969623
19280467,5,12,15,2.094982732
51072668,2,66,177,2.346352974
51072668,5,2,4,2.723786808
28581537,5,3,6,2.697631521
52878657,4,6,10,2.932473765
50971884,5,9,15,2.524667824
26271823,5,8,8,2.49979011
30528600,4,0,0,2.68888917
18002168,5,14,15,2.608348249
50079159,5,12,15,2.094982732
50784754,2,2,4,2.583047729
38182724,2,21,28,2.116109414
53068094,4,17,20,2.477121255
45357189,5,71,93,2.11058971
46352094,5,26,29,3.081070765
42668223,4,0,0,2.68888917
49339155,5,2,2,2.572493593
28948200,4,0,1,2.510242662
24094875,4,4,7,2.6528579
49887086,5,8,19,2.581186602
33185639,5,4,4,2.595183079
14044896,3,0,7,3.423900919
38137478,5,0,0,2.671677871
15779117,4,0,0,2.68888917
23008491,4,1,3,2.466981379
52545981,5,26,27,2.633933022
49865122,4,1,1,2.589241108
50934687,5,10,13,2.834804843
16698317,5,0,0,2.671677871
51881912,5,8,10,2.632174342
34377070,5,8,25,2.798650645
35618948,5,0,1,2.591060372
53048959,5,6,6,2.649940707
51024595,4,17,19,2.31386722
50961221,4,0,1,2.510242662
43320771,5,4,8,2.240244891
43108595,5,16,20,2.638006954
44560296,5,0,0,2.671677871
50946455,5,15,17,2.931966115
52665965,1,11,25,2.394451681
53005995,5,46,50,2.442479769
45871053,5,4,6,2.62273894
52455669,5,1,2,2.548480427
39789309,5,8,9,2.453652861
50300521,5,17,19,2.593175671
45211696,5,14,16,2.472786373
52623587,5,0,0,2.671677871
38510697,5,5,5,2.59997417
51716167,5,27,28,2.892094603
37257411,4,2,2,2.531223906
35086702,5,14,15,2.608348249
26871085,3,7,8,2.864099907
52875704,4,0,0,2.68888917
52331704,5,33,37,2.653212514
15333782,4,1,1,2.589241108
48084780,4,13,15,2.654367555
52446540,5,1,6,2.392450698
50735173,5,1,1,2.662567421
12471239,2,16,24,2.993876915
53085007,5,37,46,2.656098202
51155653,1,21,22,2.648603928
52239952,5,16,21,2.535838394
17130761,5,95,99,2.695481676
42944662,5,3,3,2.560099599
45846680,5,13,25,2.394451681
52942222,5,13,13,2.533412638
48842714,5,6,8,2.594396235
45354582,1,9,10,2.511241467
52161367,5,0,0,2.671677871
50554338,4,0,0,2.68888917
41079775,5,0,0,2.671677871
52350147,4,11,13,2.660702377
42220603,5,1,2,2.548480427
15363432,1,43,59,2.874678916
42738088,3,22,28,2.901458321
52719980,5,3,4,2.551895471
52893263,4,2,2,2.531223906
48288332,1,4,5,2.779901129
49051189,4,19,23,1.851258349
51357854,5,60,65,2.575187845
52875704,5,0,0,2.671677871
17649507,5,5,6,2.491603376
52236848,5,8,11,2.612780515
40715763,5,15,20,2.64360215
41134783,5,0,2,2.783663576
50893579,5,3,3,2.560099599
29806632,5,3,4,2.551895471
12462015,2,2,5,2.49487549
52720603,5,0,0,2.671677871
49168336,5,3,6,2.697631521
50937817,5,1,1,2.662567421
52503242,5,14,15,2.608348249
36355177,5,1,2,2.548480427
36070526,5,1,1,2.662567421
53084107,5,10,10,2.593422249
32054705,5,7,7,2.561863602
52548648,4,3,3,2.462969623
52856440,5,1,11,2.419955748
12474229,4,8,11,2.752318203
49439343,5,2,5,2.676386169
25372127,3,5,7,2.693123902
41874658,5,12,15,2.094982732
53008472,5,99,101,2.652246341
35612666,2,21,40,2.57863921
53059897,4,20,26,2.703703977
52765447,4,14,14,2.511883361
34060503,5,1,4,2.518510278
49849273,5,0,0,2.671677871
43926066,5,8,18,2.57054294
32530970,4,1,1,2.589241108
37304756,1,63,98,2.371067862
49637762,5,0,1,2.591060372
52819443,5,0,0,2.671677871
51978000,5,6,7,2.54317199
50429051,3,6,20,3.012837225
28159915,5,1,14,1.959041392
53038000,2,7,11,2
32922827,5,11,13,2.713168011
41134783,5,16,26,2.382864073
18361374,5,0,0,2.671677871
43678618,5,11,22,2.403089987
51978000,4,10,12,2.894980766
24653928,5,2,2,2.572493593
29806632,5,2,6,2.603311662
51726187,4,6,6,2.558109645
52968828,3,2,4,2.460634476
51137619,5,11,14,2.447362895
51332436,5,1,35,2.749736316
30273910,5,0,1,2.591060372
50649887,4,87,93,2.437750563
38876679,5,18,19,2.583229234
51247650,3,10,11,2.740362689
51781652,5,6,8,2.594396235
52074129,5,1,1,2.662567421
37786534,5,9,11,2.895283229
24725341,5,2,2,2.572493593
50009154,3,1,2,2.619531284
52719980,4,12,13,2.399819676
44183380,1,5,10,2.252853031
14807996,5,4,6,2.62273894
24316319,5,15,18,2.742590886
52881376,1,3,3,2.874558831
21398533,5,2,15,2.537846459
52337662,1,34,39,2.324282455
51118998,5,5,5,2.59997417
13782420,5,23,23,3.155073455
43898203,5,15,15,2.565158526
37413069,5,20,21,2.523204149
37819893,5,3,7,2.823551048
50141308,5,6,6,2.649940707
52915391,5,7,9,2.549481546
36152181,5,46,52,2.642873301
50699900,1,13,33,2.31386722
50881246,5,9,11,2.895283229
45500175,5,5,8,2.634207078
16246786,4,7,8,2.459746227
53055047,5,26,28,2.496576979
52254254,5,9,10,2.679930738
52299801,5,0,0,2.671677871
52865632,5,18,20,2.509558146
35086702,5,3,3,2.560099599
53013775,5,1,2,2.548480427
45435547,5,21,22,2.442136297
50762809,4,5,5,2.638242332
21650310,4,2,2,2.531223906
44124845,5,6,7,2.54317199
53014852,4,6,7,2.741348166
19130646,4,21,21,2.518822983
43898203,4,4,4,2.520843765
53030231,5,18,18,2.687916486
48758684,5,4,4,2.595183079
13871484,4,1,1,2.589241108
51742692,3,3,5,2.52163448
36152181,5,6,6,2.649940707
32922827,1,10,18,2.477121255
27819281,5,58,62,2.890421019
53095389,1,10,13,3.059153035
49439343,5,3,5,2.634468861
52471295,5,5,6,2.491603376
15495692,4,4,13,2.769603309
49109688,4,12,14,2.339915844
44183380,1,0,12,2.610660163
12437454,5,1,3,2.558950495
51262799,5,6,7,2.54317199
40433088,5,6,6,2.649940707
52893263,4,8,8,2.803103814
42738088,4,5,14,2.641474111
43066495,2,3,4,2.401960243
50655314,2,2,8,2.175337174
51978000,5,3,3,2.560099599
52875704,3,15,23,2.663700925
49208003,5,63,78,2.517195898
48288332,5,1,3,2.558950495
50920934,1,12,13,2.804820679
52337662,2,19,22,2.620136055
29861942,5,3,4,2.551895471
52549690,5,8,8,2.49979011
41874658,2,1,4,2.234173665
49529930,5,3,4,2.551895471
44183380,4,2,5,2.577337819
49517635,3,5,7,2.693123902
15618521,5,2,5,2.676386169
51638067,5,6,8,2.594396235
52479327,4,3,3,2.462969623
52977633,3,12,14,2.31701684
51920504,3,2,2,2.475152669
33894115,5,13,13,2.533412638
49241116,2,11,11,2.365487985
52719980,5,14,15,2.608348249
34690431,5,1,1,2.662567421
52299801,5,2,4,2.723786808
25983196,5,0,0,2.671677871
52719490,5,44,49,2.100370545
45602706,5,5,9,2.372912003
50188455,5,11,14,2.447362895
33340389,5,0,0,2.671677871
21124464,5,7,8,2.583781481
52914452,1,7,12,2.597007402
53072584,5,11,12,2.507005774
14488979,5,12,13,2.535468524
51374908,5,3,3,2.560099599
52594779,5,16,26,2.382864073
49641992,1,10,16,2.915943023
49488725,5,12,13,2.535468524
52749717,1,4,7,2.521500272
36123382,5,2,3,2.563658776
26174599,5,7,8,2.583781481
17784800,5,1,2,2.548480427
41153497,5,4,6,2.62273894
25441425,5,11,12,2.507005774
49494617,5,61,71,2.624282096
13820757,3,59,67,2.602059991
52710250,3,10,11,2.740362689
39868566,5,7,8,2.583781481
48611534,4,20,23,2.428741634
24551055,4,8,9,2.6843535
38481050,5,3,7,2.823551048
51330930,2,6,18,2.519827994
43606742,5,17,19,2.593175671
50665347,5,21,23,2.820983546
46648370,4,7,11,2.450478357
37313077,4,1,1,2.589241108
47036549,5,3,4,2.551895471
19894899,4,3,4,2.597303148
53083796,5,4,4,2.595183079
36536263,5,93,95,2.574031268
48533284,5,4,5,2.508906307
49097690,4,1,1,2.589241108
47796274,5,0,1,2.591060372
45751234,4,1,4,2.52676267
38462413,5,8,8,2.49979011
12434261,5,1,2,2.548480427
30548186,5,7,8,2.583781481
28616441,4,5,8,2.504645341
52944556,5,7,8,2.583781481
42722608,4,2,2,2.531223906
12438594,4,1,4,2.52676267
14369963,4,57,59,2.436162647
50661051,5,12,13,2.535468524
52868156,4,14,14,2.511883361
30997903,5,2,2,2.572493593
26161202,5,0,8,2.609820538
51807912,5,7,11,2.58590572
22895285,5,1,2,2.548480427
41925122,4,7,7,2.828024148
30261582,5,0,0,2.671677871
50852966,4,10,15,2.636152923
50750803,1,34,43,2.772321707
51885493,5,3,3,2.560099599
40433967,5,28,30,2.591971616
51702586,4,2,2,2.531223906
12442740,5,24,26,2.68308816
52785908,5,2,4,2.723786808
24314187,2,11,35,3.054995862
18732678,5,8,11,2.612780515
51624230,5,3,3,2.560099599
12467910,4,3,6,2.796567451
49822451,4,0,1,2.510242662
14408456,4,1,3,2.466981379
34293008,5,1,6,2.392450698
49659658,5,6,6,2.649940707
24909532,4,4,6,2.55301041
23109829,4,19,20,2.147057671
44094468,5,1,1,2.662567421
43252549,5,7,9,2.549481546
12438594,5,7,7,2.561863602
13077976,5,0,1,2.591060372
49102881,1,0,8,2.763928508
47807790,4,1,3,2.466981379
21916506,4,3,3,2.462969623
50709300,5,3,4,2.551895471
14243971,5,40,40,2.417385144
40419937,4,8,11,2.752318203
50247801,5,1,1,2.662567421
14842235,2,5,8,2.424881637
53083796,2,15,19,2.666517981
38117324,4,3,3,2.462969623
53075086,5,6,8,2.594396235
35753717,1,5,14,2.520348253
50660125,4,7,8,2.459746227
35468277,4,16,18,2.977609287
35607432,4,18,22,2.57906812
52440960,5,1,1,2.662567421
43780456,5,0,1,2.591060372
13240039,5,7,7,2.561863602
46513214,4,2,7,2.779703719
31323028,5,2,3,2.563658776
27744083,3,3,4,2.566128872
51358623,5,6,7,2.54317199
46968433,5,6,15,2.80130126
53049325,5,9,15,2.524667824
39870988,5,3,4,2.551895471
51998629,5,3,5,2.634468861
34773557,4,1,3,2.466981379
50057986,5,7,7,2.561863602
53016106,4,11,11,2.756000012
49759702,5,1,1,2.662567421
15334849,5,1,63,2.880813592
13879708,4,1,3,2.466981379
14531440,4,1,1,2.589241108
49655006,1,6,8,2.638216332
50978194,4,5,7,2.625090483
40469229,4,4,4,2.520843765
35685535,3,12,20,2.894316063
31797718,4,4,11,2.655134184
12474754,5,16,16,2.648508778
49936995,5,1,2,2.548480427
12467910,4,10,10,2.751185751
26261437,5,8,22,2.798650645
37759458,2,3,24,2.474216264
52506533,3,3,6,2.387389826
50850444,5,5,8,2.634207078
52100007,5,1,1,2.662567421
52686001,3,14,14,2.77815125
52123898,4,12,13,2.399819676
50202912,2,4,41,2.474216264
25792496,5,0,0,2.671677871
52446309,5,3,3,2.560099599
46618268,5,7,12,2.582577058
51033734,5,0,0,2.671677871
25476951,5,11,14,2.447362895
49936995,3,14,16,2.736378225
34013612,3,0,0,2.607900921
14740139,5,0,0,2.671677871
15097427,5,8,9,2.453652861
50129968,4,11,13,2.660702377
23119044,5,9,10,2.679930738
52918265,5,8,8,2.49979011
50303020,5,4,6,2.62273894
53021112,5,14,18,3.360809311
51816550,3,4,21,2.481442629
36395157,5,2,3,2.563658776
51999757,4,3,10,2.380211242
51169169,5,24,25,2.576096504
25322597,5,43,69,2.996073654
43780456,5,1,1,2.662567421
46618268,5,13,14,2.569201992
32004055,4,10,12,2.894980766
51879762,5,16,19,2.55176292
34263832,4,4,4,2.520843765
21916506,5,0,1,2.591060372
39749647,5,3,3,2.560099599
24484659,4,5,15,2.315970345
52446309,4,2,4,2.476327883
52744222,5,32,32,2.613841822
32312256,5,3,5,2.634468861
49661957,5,2,3,2.563658776
37617024,4,1,1,2.589241108
52996207,5,4,4,2.595183079
53093124,4,2,3,2.620697396
18015744,5,1,8,2.561101384
38804906,5,1,6,2.392450698
29889439,5,2,3,2.563658776
49097690,5,5,5,2.59997417
33328207,4,8,8,2.803103814
37679497,4,12,15,2.303196057
13425739,5,2,8,2.491845341
16501424,4,2,6,2.779703719
13516186,5,2,3,2.563658776
46502407,5,17,18,2.686412249
28838909,5,0,2,2.783663576
43247270,5,0,0,2.671677871
19715968,5,15,22,2.550228353
52677309,5,11,12,2.507005774
